galaxy,split,score_layer,score_role,rmse_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,minus_wrong_mean,minus_tpg_v6,minus_mond,beats_wrong_mean,beats_tpg_v6,beats_mond,claim_boundary,formula_family,inclusion_lane,allowed_use,strict_ready,caution_ready,acquisition_required,minimal_acquisition_need
UGC05253,train,L3,source_native_scales_with_train_selected_normalization,15.15269854941728,15.050520065753227,15.05917273003151,15.801028556046024,0.1021784836640531,0.0935258193857713,-0.6483300066287434,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC05721,train,L3,source_native_scales_with_train_selected_normalization,18.35936259330976,26.17653227155492,18.899011901061648,16.681620310362256,-7.817169678245165,-0.5396493077518905,1.6777422829475022,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05750,train,L3,source_native_scales_with_train_selected_normalization,7.927740918976104,18.52669940270839,9.302313712413987,15.43158945781573,-10.598958483732288,-1.3745727934378849,-7.503848538839627,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_vertical_velocity_field_or_warp_flare_source
UGC05764,train,L3,source_native_scales_with_train_selected_normalization,10.018936498329529,30.53588177310337,10.69204900722308,8.472754908677588,-20.51694527477384,-0.673112508893551,1.5461815896519404,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05918,train,L3,source_native_scales_with_train_selected_normalization,3.4035055561188248,25.694056717633696,3.852091274673392,4.343347077626917,-22.29055116151487,-0.4485857185545674,-0.9398415215080922,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05999,train,L3,source_native_scales_with_train_selected_normalization,8.5525601139896,11.100229424967372,8.462273332104134,12.11108103755705,-2.5476693109777724,0.0902867818854655,-3.5585209235674498,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC06399,train,L3,source_native_scales_with_train_selected_normalization,6.208672884705347,14.48428408575238,6.570667508689696,4.007206920083819,-8.275611201047033,-0.3619946239843488,2.201465964621528,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06446,train,L3,source_native_scales_with_train_selected_normalization,11.255102940426456,15.680007202978842,11.600558614682592,9.277034813965724,-4.424904262552387,-0.3454556742561365,1.978068126460732,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06614,train,L3,source_native_scales_with_train_selected_normalization,28.5732794093733,26.80951271476482,27.61230809264631,31.039843849947932,1.7637666946084778,0.9609713167269902,-2.4665644405746328,0.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC06628,train,L3,source_native_scales_with_train_selected_normalization,30.89570763525482,40.38784996789763,30.52936844963153,33.51825732954061,-9.49214233264281,0.3663391856232891,-2.622549694285791,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC06667,train,L3,source_native_scales_with_train_selected_normalization,21.18348774004318,22.515433875206508,21.777818607382592,16.71485279097738,-1.331946135163328,-0.5943308673394121,4.468634949065802,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06786,train,L3,source_native_scales_with_train_selected_normalization,28.75823768092587,33.88141461834616,33.56822624211261,29.84835494248942,-5.123176937420293,-4.809988561186739,-1.0901172615635488,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC06787,train,L3,source_native_scales_with_train_selected_normalization,29.48710849416314,32.72143652856635,32.5137827820559,29.754940330408104,-3.234328034403209,-3.0266742878927566,-0.2678318362449623,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC06923,train,L3,source_native_scales_with_train_selected_normalization,8.395285039188948,20.243489594984357,8.148037483804755,9.174294672212552,-11.848204555795409,0.2472475553841935,-0.7790096330236036,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC06930,train,L3,source_native_scales_with_train_selected_normalization,6.56584747253609,10.11635865212848,7.129942401878801,10.61535991106732,-3.550511179592391,-0.5640949293427111,-4.049512438531231,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC06973,train,L3,source_native_scales_with_train_selected_normalization,48.70101888383302,43.59985219689497,43.77487056159231,46.219420778795254,5.1011666869380505,4.926148322240714,2.4815981050377687,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07089,train,L3,source_native_scales_with_train_selected_normalization,9.830961903063308,19.83793155321528,11.854626156035648,15.11002549298317,-10.006969650151971,-2.02366425297234,-5.279063589919861,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC07125,train,L3,source_native_scales_with_train_selected_normalization,23.832293923478435,26.206326104024665,23.50738158433897,30.74421689899473,-2.37403218054623,0.3249123391394661,-6.9119229755162905,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07232,train,L3,source_native_scales_with_train_selected_normalization,4.388024308642864,65.85784490591922,4.330516350390615,4.2010085891531075,-61.46982059727636,0.0575079582522484,0.1870157194897563,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC07323,train,L3,source_native_scales_with_train_selected_normalization,6.638809430928479,21.293919809131307,7.870558254421247,9.408514005252677,-14.655110378202828,-1.2317488234927678,-2.769704574324196,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC07399,train,L3,source_native_scales_with_train_selected_normalization,31.467759526637,25.67156718753507,29.951109537180734,27.270722350345288,5.796192339101928,1.516649989456262,4.197037176291712,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07524,train,L3,source_native_scales_with_train_selected_normalization,5.162029953776791,12.7700103418912,5.168715146792566,7.393493259839208,-7.6079803881144095,-0.0066851930157749,-2.231463306062417,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07559,train,L3,source_native_scales_with_train_selected_normalization,8.898702471822162,41.016706666077795,8.085663881075234,10.48876346756678,-32.11800419425563,0.8130385907469275,-1.5900609957446168,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07608,train,L3,source_native_scales_with_train_selected_normalization,10.45081631501793,25.30477593535315,11.086952972273936,7.643350201540864,-14.85395962033522,-0.6361366572560065,2.8074661134770658,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC07690,train,L3,source_native_scales_with_train_selected_normalization,4.907537495817347,23.680530882625273,4.60175903715822,6.229715228813062,-18.77299338680793,0.3057784586591268,-1.3221777329957156,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07866,train,L3,source_native_scales_with_train_selected_normalization,6.5722892173743235,41.01631893201498,5.7383846888435865,8.109464129446401,-34.444029714640656,0.8339045285307369,-1.5371749120720777,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC08286,train,L3,source_native_scales_with_train_selected_normalization,15.98646671057078,17.503210080107042,14.190503497341911,11.134978355570606,-1.516743369536261,1.795963213228868,4.851488355000175,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC08490,train,L3,source_native_scales_with_train_selected_normalization,12.330583336865532,15.83662167183383,12.750079284525585,8.782045083335015,-3.506038334968298,-0.4194959476600512,3.5485382535305163,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC08550,train,L3,source_native_scales_with_train_selected_normalization,5.502634544255708,21.93793364904458,6.06335307483473,3.445739243845035,-16.435299104788875,-0.5607185305790221,2.0568953004106727,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC08837,train,L3,source_native_scales_with_train_selected_normalization,12.445545196869796,32.71463093081606,11.823039060545453,14.631810600470736,-20.269085733946262,0.6225061363243434,-2.18626540360094,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC09037,train,L3,source_native_scales_with_train_selected_normalization,32.946466715337166,36.03833801794281,35.08096095482696,38.28976483562106,-3.0918713026056466,-2.134494239489797,-5.34329812028389,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,STRICT_READY_CANDIDATE,strict_preendpoint_freeze_candidate,True,False,False,needs_accepted_q_i_assignment_and_normalization_law
